,Epochs,Current_State,Pit_Position,Goal_Position,Wall_Position,Action,Reward,Next_State,Epsilon_Boolean,Q_Max,Q1_Current,Q2_Current,Q3_Current,Q4_Current,Q1_Next,Q2_Next,Q3_Next,Q4_Next,Q_Next_Max,Y
31140,4209,6,4,3,1,3,-1,7,0,7.66510009765625,7.639256477355957,5.666804313659668,0.9783965349197388,7.66510009765625,10.609806060791016,7.349053382873535,3.6825835704803462,7.027111530303955,10.609806060791016,8.548825454711915
31141,4209,7,4,3,1,0,10,3,0,10.602988243103027,10.602988243103027,7.307670593261719,3.651015043258667,7.035723209381104,7.99132776260376,7.574173450469971,2.988015651702881,6.17960786819458,7.99132776260376,10.0
31143,4210,15,1,7,0,0,-1,11,0,7.2423810958862305,7.2423810958862305,5.435333728790283,4.965775966644287,5.774921417236328,9.256451606750488,7.14369535446167,7.738276958465576,8.492873191833496,9.256451606750488,7.33080644607544
31147,4210,6,1,7,0,3,10,7,0,9.79495906829834,6.049427509307861,6.734160423278809,5.967735290527344,9.79495906829834,7.254324913024902,7.716392993927002,6.95101261138916,8.206504821777344,8.206504821777344,10.0
31148,4211,2,3,11,4,1,-1,6,0,5.62687873840332,-0.0778944715857505,5.62687873840332,2.9564170837402344,2.3213236331939697,-0.6098771691322327,5.502933025360107,6.022875785827637,8.101995468139648,8.101995468139648,6.291795921325684
31150,4211,7,3,11,4,1,10,11,0,8.418789863586426,-3.785348415374756,8.418789863586426,4.929914951324463,7.24119758605957,4.225244522094727,5.650373935699463,7.00723123550415,8.622889518737793,8.622889518737793,10.0
31163,4212,4,2,11,8,1,-1,4,0,4.501156330108643,2.4089059829711914,4.501156330108643,3.5699918270111084,4.454878807067871,2.359809160232544,4.470110893249512,3.5416269302368164,4.431984901428223,4.470110893249512,3.023099803924561
31164,4212,4,2,11,8,3,-1,5,0,4.337743759155273,2.3213391304016118,4.292656898498535,3.458514213562012,4.337743759155273,3.826697587966919,5.0037922859191895,3.7845888137817374,5.96390438079834,5.96390438079834,4.367513942718506
31165,4212,5,2,11,8,3,-1,6,0,5.923154830932617,3.843778133392334,4.908314228057861,3.727482795715332,5.923154830932617,0.0423159897327423,7.22123384475708,5.691552639007568,8.03852367401123,8.03852367401123,6.234671306610108
31167,4212,10,2,11,8,3,10,11,0,9.259886741638184,6.826556205749512,7.004273891448975,5.4618353843688965,9.259886741638184,6.837215423583984,9.358108520507812,7.64381217956543,9.005791664123535,9.358108520507812,10.0
31173,4213,15,7,1,2,3,-1,15,0,0.9200060963630676,0.1487114876508712,-0.0851939842104911,0.6802750825881958,0.9200060963630676,0.1712289005517959,-0.0935541242361068,0.723175048828125,0.9276601672172546,0.9276601672172546,-0.1651058495044708
31177,4214,14,6,1,15,2,-1,13,0,4.506086349487305,4.225906848907471,2.1719040870666504,4.506086349487305,1.4791886806488037,6.1026530265808105,4.066129684448242,3.829210042953491,2.2901926040649414,6.1026530265808105,4.49238772392273
31178,4214,13,6,1,15,0,-1,9,0,6.124865531921387,6.124865531921387,4.092138767242432,3.846346139907837,2.312885284423828,7.916216850280762,3.403945207595825,4.790677547454834,2.163139820098877,7.916216850280762,6.1245951652526855
31180,4214,8,6,1,15,0,-1,4,0,7.139594554901123,7.139594554901123,3.124053716659546,5.516911029815674,6.297333240509033,8.4608736038208,5.120923042297363,6.513010501861572,7.656026363372803,8.4608736038208,6.614786243438721
31182,4214,4,6,1,15,0,-1,0,0,8.403314590454102,8.403314590454102,5.174553871154785,6.4714837074279785,7.649878978729248,8.400193214416504,6.761716365814209,7.015614986419678,9.8818998336792,9.8818998336792,7.89370985031128
31183,4214,0,6,1,15,3,10,1,0,9.816020011901855,8.371166229248047,6.753130435943604,6.982835292816162,9.816020011901855,9.320765495300291,7.41508674621582,10.823634147644045,8.20673942565918,10.823634147644045,10.0
31184,4215,5,2,13,12,1,-1,9,0,8.159131050109863,6.293150901794434,8.159131050109863,6.266591548919678,5.130690574645996,6.391721248626709,10.05310344696045,7.67656135559082,6.635996341705322,10.05310344696045,8.047793102264405
31185,4215,9,2,13,12,1,10,13,0,10.040821075439451,6.392066955566406,10.040821075439451,7.651923179626465,6.604905128479004,7.909266471862793,8.176957130432129,7.454483032226562,7.713963031768799,8.176957130432129,10.0
31187,4216,14,7,11,2,0,-1,10,0,6.521120548248291,6.521120548248291,3.833662986755371,5.0026397705078125,6.173377513885498,4.259571552276611,4.206326484680176,3.976516723632813,8.22260570526123,8.22260570526123,6.400345134735107
31190,4217,10,13,2,11,0,-1,6,0,7.016609191894531,7.016609191894531,4.1187028884887695,4.755558490753174,2.298499584197998,9.43886661529541,6.463305473327637,5.406657695770264,4.185386657714844,9.43886661529541,7.494979953765869
31191,4217,6,13,2,11,0,10,2,0,9.45180606842041,9.45180606842041,6.467480182647705,5.432272911071777,4.228253364562988,7.955971717834473,7.472483158111572,7.526319980621338,8.045002937316895,8.045002937316895,10.0
31192,4218,4,2,9,8,3,-1,5,0,6.264298439025879,3.958472013473511,5.350121974945068,5.895432949066162,6.264298439025879,3.426846981048584,10.521592140197754,6.610385894775391,3.814064025878906,10.521592140197754,8.469432926177978
31193,4218,5,2,9,8,1,10,9,0,10.54833984375,3.4460370540618896,10.54833984375,6.635289669036865,3.854339599609375,8.19034481048584,8.519912719726562,6.050261974334717,6.389359951019287,8.519912719726562,10.0
31197,4220,1,5,6,3,3,-1,2,0,7.357132434844971,5.911877155303955,6.935481071472168,3.277822732925415,7.357132434844971,7.844500541687012,9.967098236083984,6.4581804275512695,7.176379680633545,9.967098236083984,7.970388412475586
31201,4220,2,5,6,3,1,10,6,0,9.825851440429688,7.703281402587891,9.825851440429688,6.121774196624756,7.014332294464111,8.222968101501465,8.88007926940918,0.6176509261131287,5.649308204650879,8.88007926940918,10.0
31204,4223,1,15,3,0,3,-1,2,0,7.736257076263428,5.330360889434815,4.6427001953125,4.973340034484863,7.736257076263428,8.477267265319824,6.605682849884033,6.595897674560547,9.952232360839844,9.952232360839844,7.95700912475586
31205,4223,2,15,3,0,3,10,3,0,9.954931259155272,8.498494148254395,6.624783992767334,6.6004180908203125,9.954931259155272,7.8777594566345215,7.169070243835449,5.934243679046631,7.150088787078857,7.8777594566345215,10.0
31206,4224,1,12,3,2,1,-1,5,0,0.9431217312812804,-0.0758493766188621,0.9431217312812804,-1.086822748184204,-0.4706018567085266,0.4493129253387451,1.3386199474334717,0.9494022130966188,4.737847805023193,4.737847805023193,3.2640630245208744
31207,4224,5,12,3,2,3,-1,6,0,4.716315746307373,0.4445177316665649,1.351850509643555,0.9427319765090942,4.716315746307373,3.0489261150360107,3.490194797515869,1.7933377027511597,6.87856388092041,6.87856388092041,5.190707492828369
31210,4224,6,12,3,2,3,-1,7,0,7.018217086791992,3.068103075027466,3.5790035724639893,1.737121343612671,7.018217086791992,9.05491542816162,5.040679931640625,4.881331443786621,5.429215431213379,9.05491542816162,7.14942388534546
31212,4225,10,11,13,2,1,-1,14,0,7.721865653991699,4.566766738891602,7.721865653991699,7.374786853790283,4.345926761627197,6.615114212036133,8.549492835998535,10.72244644165039,6.029760360717773,10.72244644165039,8.650201797485352
31220,4227,8,1,15,13,0,-1,4,0,4.720942497253418,4.720942497253418,3.628467798233032,3.882394552230835,4.607522487640381,3.618080139160156,3.9906861782073975,1.500212550163269,3.849858045578003,3.9906861782073975,2.591617560386658
31226,4227,12,1,15,13,3,-1,12,0,4.706613063812256,4.705778121948242,4.373613357543945,2.790568590164185,4.706613063812256,4.706657886505127,4.359827518463135,2.7879159450531006,4.737204551696777,4.737204551696777,3.2634840965271
31228,4227,12,1,15,13,0,-1,8,0,4.563769340515137,4.563769340515137,4.244543075561523,2.692413091659546,4.513075351715088,4.285064220428467,3.530482292175293,3.77838921546936,4.392810344696045,4.392810344696045,2.9535293102264406
31242,4227,9,1,15,13,1,-1,9,0,4.078248023986816,4.043576717376709,4.078248023986816,2.6271743774414062,4.054994106292725,4.028378009796143,4.033474445343018,2.653951406478882,3.956136703491211,4.033474445343018,2.630127000808716
31245,4227,6,1,15,13,1,-1,10,0,4.649368762969971,3.492499589920044,4.649368762969971,1.9131288528442385,4.49869441986084,6.3323822021484375,6.53005838394165,4.283943176269531,6.2570977210998535,6.53005838394165,4.877052545547485
31251,4227,9,1,15,13,0,-1,5,0,2.5572350025177,2.5572350025177,1.3965669870376587,1.7432408332824707,2.506321907043457,-4.377374172210693,1.3659530878067017,0.4943848252296448,3.751113176345825,3.751113176345825,2.3760018587112426
31252,4227,5,1,15,13,3,-1,6,0,3.469369411468506,-4.486624717712402,1.2096964120864868,0.5211762189865112,3.469369411468506,2.6367745399475098,3.478019952774048,1.7903773784637451,3.567049026489258,3.567049026489258,2.2103441238403323
31254,4227,10,1,15,13,1,-1,14,0,5.047338008880615,4.599717617034912,5.047338008880615,3.5665476322174072,4.872616767883301,5.829801082611084,5.4694414138793945,4.954221248626709,7.039327621459961,7.039327621459961,5.335394859313965
31256,4227,14,1,15,13,3,10,15,0,6.937397003173828,5.461203098297119,5.250925064086914,4.995765686035156,6.937397003173828,4.402539253234863,3.7715039253234863,4.537266731262207,4.26106595993042,4.537266731262207,10.0
31257,4228,11,6,0,4,2,-1,10,0,4.72982120513916,3.201134204864502,0.4585995674133301,4.72982120513916,1.847754716873169,2.016188859939575,1.2682890892028809,5.695278167724609,1.8640042543411253,5.695278167724609,4.125750350952148
31258,4228,10,6,0,4,2,-1,9,0,5.706521034240723,2.0197644233703613,1.2939121723175049,5.706521034240723,1.855771541595459,6.041692733764648,0.9911028742790222,5.227689266204834,0.3809101581573486,6.041692733764648,4.437523460388184
31259,4228,9,6,0,4,0,-1,5,0,6.04793119430542,6.04793119430542,1.0393222570419312,5.224015712738037,0.3661831617355346,7.943142414093018,3.6496076583862314,6.259000778198242,-1.3560248613357544,7.943142414093018,6.148828172683716
31260,4228,5,6,0,4,0,-1,1,0,7.918352127075195,7.918352127075195,3.67644476890564,6.255010604858398,-1.3758682012557983,7.897713661193848,5.811276912689209,10.229240417480469,6.328922748565674,10.229240417480469,8.206316375732422
31261,4228,1,6,0,4,2,10,0,0,10.215496063232422,7.867378234863281,5.8195319175720215,10.215496063232422,6.295582294464111,5.545278072357178,4.292261123657227,6.017909526824951,5.95692777633667,6.017909526824951,10.0
31262,4229,14,12,9,3,0,-1,10,0,9.139477729797363,9.139477729797363,5.296390056610107,7.523504257202148,4.617355346679688,7.495043754577637,5.944457530975342,10.050607681274414,4.195641994476318,10.050607681274414,8.045546913146973
31265,4229,7,12,9,3,2,-1,6,0,6.127559185028076,1.44254469871521,4.025458812713623,6.127559185028076,4.097377777099609,2.3416411876678467,7.040241241455078,7.063268661499023,4.347203731536865,7.063268661499023,5.356941795349122
31266,4229,6,12,9,3,2,-1,5,0,7.050707817077637,2.370030641555786,7.024023056030273,7.050707817077637,4.419356822967529,4.9839701652526855,8.874881744384766,4.954097270965576,5.638944149017334,8.874881744384766,6.987393569946289
31267,4229,5,12,9,3,1,10,9,0,8.846291542053223,5.022482872009277,8.846291542053223,4.936191082000732,5.671380043029785,6.833864688873291,6.886160373687744,6.69596529006958,7.422152519226074,7.422152519226074,10.0
31270,4230,8,12,4,0,0,10,4,0,10.053412437438965,10.053412437438965,1.87153422832489,7.9648942947387695,7.590059280395508,8.04757308959961,7.286262512207031,8.195653915405273,8.666943550109863,8.666943550109863,10.0
31272,4231,11,4,5,12,2,-1,10,0,6.6678466796875,5.328440189361572,4.582739353179932,6.6678466796875,4.825681686401367,8.381669998168945,6.758507251739502,8.057727813720703,5.242780208587647,8.381669998168945,6.543502998352051
31275,4231,2,4,5,12,1,-1,6,0,8.68102741241455,6.7472243309021,8.68102741241455,7.896691799163818,5.353335380554199,7.131165027618408,6.612432956695557,10.77792739868164,3.420612096786499,10.77792739868164,8.700134658813477
31276,4231,6,4,5,12,2,10,5,0,10.728808403015137,7.081852912902832,6.586236953735352,10.728808403015137,3.410752058029175,7.511324405670166,9.98801612854004,2.760248899459839,6.478280067443848,9.98801612854004,10.0
31277,4232,9,4,15,14,3,-1,10,0,6.250813484191895,4.806180477142334,3.0048673152923584,2.862959623336792,6.250813484191895,4.09014892578125,6.927504539489746,4.659720420837402,7.654582977294922,7.654582977294922,5.8891246795654295
31281,4232,3,4,15,14,1,-1,7,0,6.429371356964111,4.0165863037109375,6.429371356964111,2.6984362602233887,4.621096134185791,3.270892143249512,8.799812316894531,2.08956241607666,6.526674747467041,8.799812316894531,6.919831085205078
31282,4232,7,4,15,14,1,-1,11,0,8.788726806640625,3.3083605766296387,8.788726806640625,2.124599933624268,6.553988933563232,5.251090049743652,9.977258682250977,5.196179389953613,7.71278190612793,9.977258682250977,7.9795328140258786
31283,4232,11,4,15,14,1,10,15,0,9.980441093444824,5.300121307373047,9.980441093444824,5.255145072937012,7.733989238739014,5.156778335571289,6.658499717712402,5.543485164642334,6.885351181030273,6.885351181030273,10.0
31285,4233,2,15,12,10,2,-1,1,0,3.5553784370422363,2.2475128173828125,2.272975206375122,3.5553784370422363,0.9911708831787108,3.455853223800659,5.21530294418335,4.8645453453063965,2.535797357559204,5.21530294418335,3.693772649765015
31286,4233,1,15,12,10,1,-1,5,0,5.231000900268555,3.443691730499268,5.231000900268555,4.865768909454346,2.514715671539306,3.27478289604187,5.819570064544678,5.641980171203613,2.5419139862060547,5.819570064544678,4.2376130580902105
31290,4233,14,15,12,10,2,-1,13,0,7.932362079620361,4.383248329162598,6.905377864837647,7.932362079620361,2.078871488571167,7.017177581787109,9.028903007507324,10.743499755859377,5.466848850250244,10.743499755859377,8.669149780273438
31292,4233,13,15,12,10,2,10,12,0,10.769182205200195,7.059373378753662,9.0551176071167,10.769182205200195,5.456151962280273,8.346905708312988,8.273092269897461,7.707533359527588,5.76934814453125,8.346905708312988,10.0
31294,4235,8,0,15,11,3,-1,9,0,2.76901650428772,1.4381811618804932,0.693008303642273,1.1393146514892578,2.76901650428772,3.665382623672485,4.0898613929748535,1.6576261520385742,5.120523452758789,5.120523452758789,3.6084711074829103
31303,4235,9,0,15,11,3,-1,10,0,5.049492359161377,3.656346321105957,4.011694431304932,1.7753429412841797,5.049492359161377,3.640812635421753,6.9551310539245605,2.931273937225342,5.899216651916504,6.9551310539245605,5.259617948532105
31304,4235,10,0,15,11,1,-1,14,0,6.920356273651123,3.617607593536377,6.920356273651123,2.9527904987335205,5.895715713500977,4.336841106414795,7.508908271789551,6.029942989349365,8.121709823608398,8.121709823608398,6.309538841247559
31305,4235,14,0,15,11,3,10,15,0,8.143312454223633,4.328934669494629,7.479082107543945,6.03300142288208,8.143312454223633,3.5598106384277344,5.139843940734863,5.55120325088501,5.762405872344971,5.762405872344971,10.0
31306,4236,6,11,13,12,2,-1,5,0,7.363278388977051,4.658485412597656,7.113414764404297,7.363278388977051,4.705385208129883,6.364487648010254,9.25812530517578,6.54484748840332,7.855415821075439,9.25812530517578,7.332312774658204
31307,4236,5,11,13,12,1,-1,9,0,9.26762580871582,6.391432285308838,9.26762580871582,6.564647197723389,7.876789569854736,6.272831916809082,10.784685134887695,7.418897151947021,7.942252159118652,10.784685134887695,8.706216621398926
31308,4236,9,11,13,12,1,10,13,0,10.7839994430542,6.305797576904297,10.7839994430542,7.425435066223144,7.953217029571533,7.388639450073242,8.882976531982422,6.801831245422363,8.104070663452148,8.882976531982422,10.0
31314,4238,7,4,12,11,2,-1,6,0,1.3291572332382202,-4.603460788726807,-2.5205695629119877,1.3291572332382202,0.1353331208229065,-1.747130274772644,3.99646258354187,4.39452075958252,-0.1668801009654998,4.39452075958252,2.955068683624268
31315,4238,6,4,12,11,2,-1,5,0,4.435308456420898,-1.760265588760376,3.995995283126831,4.435308456420898,-0.1369435638189315,-1.200597047805786,5.228682518005371,-1.6108263731002808,2.225266456604004,5.228682518005371,3.7058142662048335
31319,4238,9,4,12,11,2,-1,8,0,7.182034015655518,2.86401104927063,5.922835350036621,7.182034015655518,2.501837730407715,-5.170374393463135,8.120245933532715,6.324984073638916,5.687539100646973,8.120245933532715,6.308221340179443
31320,4238,8,4,12,11,1,10,12,0,8.193645477294922,-5.11779260635376,8.193645477294922,6.335276126861572,5.634995937347412,6.342067718505859,6.280111789703369,6.421407222747803,5.261343002319336,6.421407222747803,10.0
31321,4239,15,11,1,4,2,-1,14,0,3.44087815284729,1.7035797834396362,1.4407323598861694,3.44087815284729,2.3781259059906006,6.1909894943237305,4.64383602142334,5.077553749084473,-0.2664258480072021,6.1909894943237305,4.571890544891358
31324,4239,14,11,1,4,0,-1,10,0,6.213800430297852,6.213800430297852,4.638474941253662,5.049447536468506,-0.1935390830039978,7.432626724243164,3.6609175205230713,6.593090057373047,-2.561636209487915,7.432626724243164,5.689364051818848
31325,4239,10,11,1,4,0,-1,6,0,7.407066345214844,7.407066345214844,3.635993003845215,6.594902992248535,-2.562707662582397,8.514761924743652,5.097172737121582,8.183284759521484,4.302792549133301,8.514761924743652,6.663285732269287
