,Current_State,Pit_Position,Goal_Position,Wall_Position,Q_Max,level_5,Action
1776,1,14,0,6,10.52616024017334,0,2
1780,1,14,0,15,10.333046913146973,0,2
1781,1,14,4,7,9.10149097442627,0,2
1782,1,14,4,15,9.283806800842285,0,2
1784,1,14,8,2,6.2913408279418945,0,2
1789,1,14,8,5,5.79492712020874,0,2
1790,1,14,8,11,6.7869062423706055,0,2
1805,1,14,13,4,-1.5528864860534668,0,2
1806,1,15,0,3,8.83791732788086,0,2
1807,1,15,0,4,4.856366157531738,0,2
1809,1,15,0,8,11.206011772155762,0,2
1810,1,15,0,9,8.811503410339355,0,2
1813,1,15,0,12,10.304189682006836,0,2
1814,1,15,0,14,10.461421012878418,0,2
1815,1,15,4,3,7.089824676513672,0,2
1817,1,15,4,7,8.07262897491455,0,2
1818,1,15,4,9,9.43239688873291,0,2
1819,1,15,4,12,8.389508247375488,0,2
1823,1,15,8,10,6.467320442199707,0,2
1824,1,15,8,11,6.290432929992676,0,2
1829,1,15,12,4,3.1744632720947266,0,2
1831,1,0,4,5,4.872941970825195,0,1
1836,1,0,9,4,6.1204915046691895,0,0
1837,1,2,3,9,2.956244945526123,0,0
1843,1,2,3,10,2.0293076038360596,0,0
1845,1,2,10,13,-3.483292818069458,0,0
1858,1,2,10,15,-0.5649116039276123,0,0
1863,1,2,12,4,0.7801148891448975,0,0
1874,1,2,12,15,-5.580934047698975,0,0
1895,1,3,8,5,7.097515106201172,0,1
1896,1,3,14,7,7.836199760437012,0,0
1909,1,4,0,9,-3.3090670108795166,0,0
1913,1,4,0,12,7.505877494812012,0,0
1936,1,4,8,5,3.844269037246704,0,1
1943,1,4,9,5,8.060338020324707,0,1
1957,1,5,7,10,2.8918862342834473,0,0
1983,1,5,13,6,1.552222728729248,0,0
1985,1,5,13,14,-3.6112542152404785,0,0
1988,1,6,0,12,0.9980217814445496,0,0
2000,1,6,8,13,6.233261585235596,0,0
2008,1,6,12,5,4.522627353668213,0,1
2009,1,7,2,8,5.66431999206543,0,0
2010,1,7,5,2,9.302631378173828,0,0
2022,1,7,10,13,6.528559684753418,0,0
2023,1,7,11,5,2.9746363162994385,0,1
2028,1,7,13,9,2.6269609928131104,0,0
2042,1,8,2,5,4.171723365783691,0,1
2050,1,8,3,13,3.33345103263855,0,0
2064,1,8,9,5,3.374514579772949,0,0
2084,1,9,3,2,6.170323848724365,0,3
2095,1,9,12,4,-9.991593360900879,0,0
2102,1,9,12,8,1.4454398155212402,0,0
2112,1,9,13,2,2.0018515586853027,0,3
2133,1,10,3,7,1.9886645078659058,0,0
2138,1,10,12,7,2.2677226066589355,0,0
2160,1,10,13,6,-1.7030904293060303,0,0
2173,1,10,14,6,-0.7431922554969788,0,0
2185,1,11,0,8,1.7579172849655151,0,0
2201,1,11,3,2,8.530152320861816,0,3
2203,1,11,7,10,4.175008773803711,0,0
2206,1,11,8,10,6.0633978843688965,0,0
2216,1,12,4,5,4.974226474761963,0,1
2227,1,12,9,13,2.670572280883789,0,0
2231,1,12,10,4,-7.258204460144043,0,0
2234,1,12,11,15,-1.3361458778381348,0,0
2237,1,12,13,10,0.11000606417655945,0,0
2241,1,13,4,2,2.9178853034973145,0,3
2248,1,13,7,5,-3.1522772312164307,0,1
2282,1,13,14,4,-1.1543837785720825,0,0
2300,1,14,3,11,8.030122756958008,0,0
2301,1,14,4,5,5.78558349609375,0,0
2312,1,14,8,4,3.337730884552002,0,0
2314,1,14,9,5,6.920022010803223,0,1
2327,1,14,11,4,5.880688667297363,0,0
2348,1,14,13,5,0.7603766918182373,0,1
2361,1,14,15,5,2.8303117752075195,0,1
2367,1,15,2,5,4.028996467590332,0,1
2375,1,15,8,5,4.852898120880127,0,1
2406,1,15,11,14,0.09390103071928024,0,0
2408,1,15,14,5,3.2034339904785156,0,1
2409,1,0,2,6,10.588661193847656,0,3
2410,1,0,2,8,8.430309295654297,0,3
2412,1,0,2,14,9.777623176574707,0,3
2413,1,0,3,9,9.427377700805664,0,3
2414,1,0,3,12,8.316774368286133,0,3
2415,1,0,6,7,7.846938610076904,0,3
2416,1,0,6,15,8.682823181152344,0,3
2417,1,0,7,8,8.002270698547363,0,3
2418,1,0,7,12,8.88601303100586,0,3
2420,1,0,15,10,2.88594651222229,0,3
2421,1,2,3,0,3.483164072036743,0,3
2422,1,2,7,14,6.570278644561768,0,3
2423,1,2,10,14,6.060397148132324,0,3
2424,1,2,11,5,2.8118724822998047,0,3
2425,1,3,2,6,7.787382125854492,0,3
2426,1,3,2,9,7.2928786277771,0,3
2427,1,3,2,15,9.705577850341797,0,3
2428,1,3,6,5,4.592081546783447,0,3
2429,1,3,6,11,8.522528648376465,0,3
2430,1,3,6,13,10.247779846191406,0,3
2431,1,3,7,8,6.510611057281494,0,3
2432,1,3,7,11,5.552191734313965,0,3
2434,1,3,7,14,7.207661151885986,0,3
2435,1,3,11,4,5.899885654449463,0,3
2436,1,3,11,8,6.853914737701416,0,3
2437,1,4,2,0,8.285266876220703,0,3
2438,1,4,2,8,9.63851261138916,0,3
2440,1,4,3,0,7.3645548820495605,0,3
2441,1,4,3,6,8.776838302612305,0,3
2443,1,4,3,11,7.058848857879639,0,3
2444,1,4,3,12,8.176183700561523,0,3
2447,1,4,7,9,4.873775005340576,0,3
2448,1,4,10,8,7.239680290222168,0,3
2450,1,4,10,14,0.8910275101661682,0,3
2454,1,4,11,6,4.632888317108154,0,3
2457,1,4,11,10,3.9844284057617188,0,3
2458,1,4,12,10,0.39528653025627136,0,3
2459,1,4,13,7,3.1252129077911377,0,3
2460,1,4,13,9,-9.151754379272461,0,3
2463,1,5,0,3,9.798872947692871,0,3
2464,1,5,2,6,11.469861030578613,0,3
2465,1,5,2,7,4.556614875793457,0,3
2466,1,5,2,15,7.539669990539551,0,3
2467,1,5,3,6,7.6082234382629395,0,3
2468,1,5,3,7,7.635354518890381,0,3
2469,1,5,3,8,8.28732681274414,0,3
2471,1,5,3,14,8.696221351623535,0,3
2472,1,5,6,10,6.173059940338135,0,3
2473,1,5,9,3,5.654756546020508,0,3
2474,1,5,9,4,4.378900527954102,0,3
2475,1,5,9,14,3.375966787338257,0,3
2476,1,5,10,0,5.591100215911865,0,3
2481,1,5,10,6,5.040688991546631,0,3
2482,1,5,10,8,3.4825100898742676,0,3
2483,1,5,11,3,2.7247610092163086,0,3
2484,1,5,11,12,6.492770671844482,0,3
2485,1,5,15,11,3.9775452613830566,0,3
2486,1,5,15,14,-0.6748924255371094,0,3
2487,1,6,2,3,6.155330181121826,0,3
2488,1,6,2,8,8.4186372756958,0,3
2489,1,6,2,10,9.51993465423584,0,3
2491,1,6,2,11,9.116842269897461,0,3
2493,1,6,2,13,10.898179054260254,0,3
2495,1,6,2,15,10.521952629089355,0,3
2496,1,6,3,8,8.33106517791748,0,3
2497,1,6,3,9,6.628811359405518,0,3
2499,1,6,3,15,6.35481071472168,0,3
2500,1,6,7,3,2.7086029052734375,0,3
2501,1,6,7,10,-1.1606038808822632,0,3
2503,1,6,7,11,4.474934101104736,0,3
2504,1,6,7,12,3.3410723209381104,0,3
2505,1,6,7,14,7.891328811645508,0,3
2507,1,6,10,11,7.24630069732666,0,3
2508,1,6,11,10,4.7015228271484375,0,3
2509,1,6,14,3,3.750276803970337,0,3
2511,1,7,2,0,9.474272727966309,0,3
2513,1,7,2,6,10.84836483001709,0,3
2514,1,7,2,12,9.274981498718262,0,3
2517,1,7,2,13,10.336952209472656,0,3
2518,1,7,3,12,8.97197437286377,0,3
2522,1,7,3,14,7.1088409423828125,0,3
2523,1,7,5,8,7.507919788360596,0,3
2525,1,7,6,10,8.017430305480957,0,3
2526,1,7,11,4,3.01669979095459,0,3
2529,1,7,11,8,2.0558090209960938,0,3
2530,1,7,15,5,3.3579399585723877,0,3
2531,1,8,0,11,-12.761604309082031,0,3
2532,1,8,2,4,9.665995597839355,0,3
2536,1,8,2,6,10.1786470413208,0,3
2537,1,8,3,0,8.062698364257812,0,3
2539,1,8,3,6,6.5924177169799805,0,3
2540,1,8,3,11,7.460813522338867,0,3
2541,1,8,4,15,-6.406097412109375,0,3
2542,1,8,6,7,8.094558715820312,0,3
2544,1,8,7,11,5.243957996368408,0,3
2545,1,8,7,13,8.66952133178711,0,3
2547,1,8,12,5,-1.0546107292175293,0,3
2552,1,8,13,5,3.370584487915039,0,3
2558,1,9,2,7,10.771207809448242,0,3
2560,1,9,2,10,9.66195011138916,0,3
2561,1,9,2,12,8.548154830932617,0,3
2562,1,9,2,14,9.109140396118164,0,3
2563,1,9,3,5,7.588068962097168,0,3
2564,1,9,3,7,5.081274032592773,0,3
2565,1,9,3,13,7.423795223236084,0,3
2566,1,9,3,14,7.77285099029541,0,3
2568,1,9,6,7,9.484723091125488,0,3
2569,1,9,6,13,9.120694160461426,0,3
2570,1,9,7,0,5.12930154800415,0,3
2571,1,9,7,5,-4.64726448059082,0,3
2572,1,9,7,8,6.813301086425781,0,3
2575,1,9,7,10,10.526849746704102,0,3
2576,1,9,7,14,1.4936885833740234,0,3
2577,1,9,7,15,-0.05812860280275345,0,3
2578,1,9,11,5,5.330577850341797,0,3
2580,1,9,13,5,3.1733148097991943,0,3
2582,1,10,2,0,10.271122932434082,0,3
2583,1,10,2,3,10.28683853149414,0,3
2584,1,10,2,4,10.468855857849121,0,3
2586,1,10,2,7,9.39360523223877,0,3
2587,1,10,2,14,9.122802734375,0,3
2590,1,10,2,15,10.668403625488281,0,3
2592,1,10,3,5,6.549871921539307,0,3
2594,1,10,3,14,7.5007781982421875,0,3
2595,1,10,6,5,7.470821380615234,0,3
2597,1,10,6,12,8.80483627319336,0,3
2598,1,10,7,0,5.859489440917969,0,3
2599,1,10,7,6,6.0455002784729,0,3
2600,1,10,7,11,4.492809772491455,0,3
2601,1,10,7,13,7.96270227432251,0,3
2602,1,10,7,14,7.256656169891357,0,3
2603,1,10,11,9,3.8921451568603516,0,3
2604,1,10,15,5,3.6672825813293457,0,3
2605,1,10,15,6,0.9318697452545166,0,3
2606,1,10,15,8,0.016652971506118774,0,3
2607,1,11,2,6,9.658073425292969,0,3
2608,1,11,2,7,8.604777336120605,0,3
2610,1,11,2,12,10.083486557006836,0,3
2612,1,11,2,14,10.093109130859375,0,3
2614,1,11,3,6,8.673789024353027,0,3
2615,1,11,3,9,7.292957305908203,0,3
2616,1,11,3,14,8.698615074157715,0,3
2617,1,11,3,15,5.5190815925598145,0,3
2618,1,11,5,13,10.04292106628418,0,3
2619,1,11,6,5,5.892890930175781,0,3
2621,1,11,7,4,3.8378734588623047,0,3
2622,1,11,7,5,6.981438636779785,0,3
2623,1,12,2,0,11.520310401916504,0,3
2624,1,12,2,7,10.305924415588379,0,3
2626,1,12,2,10,10.342647552490234,0,3
2627,1,12,2,15,10.570860862731934,0,3
2628,1,12,3,4,6.9867119789123535,0,3
2629,1,12,3,6,8.972382545471191,0,3
2630,1,12,3,10,7.676595211029053,0,3
2631,1,12,6,5,7.097293376922607,0,3
2632,1,12,7,13,7.880568981170654,0,3
2633,1,12,10,5,5.562573432922363,0,3
2634,1,12,11,14,4.000402927398682,0,3
2635,1,13,2,0,6.24122428894043,0,3
2636,1,13,2,4,5.280111312866211,0,3
2638,1,13,2,6,9.312854766845703,0,3
2639,1,13,2,7,9.691693305969238,0,3
2640,1,13,2,8,10.433319091796875,0,3
2641,1,13,2,15,9.889881134033203,0,3
2642,1,13,3,4,9.278042793273926,0,3
2644,1,13,3,6,6.835784435272217,0,3
2645,1,13,3,15,7.662634372711182,0,3
2647,1,13,6,3,7.210593223571777,0,3
2648,1,13,6,10,7.767655372619629,0,3
2650,1,13,10,5,4.248029708862305,0,3
2657,1,13,10,6,5.1127424240112305,0,3
2658,1,13,11,0,4.512524127960205,0,3
2659,1,13,11,4,5.279656410217285,0,3
2660,1,13,15,9,3.4321506023406982,0,3
2661,1,14,2,5,9.74734115600586,0,3
2662,1,14,2,7,9.347428321838379,0,3
2663,1,14,2,11,8.56751823425293,0,3
2664,1,14,3,0,8.342039108276367,0,3
2665,1,14,3,6,8.39743709564209,0,3
2666,1,14,3,7,4.761327743530273,0,3
2668,1,14,3,13,7.976242542266846,0,3
2670,1,14,3,15,8.981557846069336,0,3
2672,1,14,7,6,4.127902984619141,0,3
2673,1,14,7,8,6.644860744476318,0,3
2674,1,14,7,9,8.191330909729004,0,3
2675,1,14,7,11,3.9080605506896973,0,3
2676,1,14,10,4,6.446261405944824,0,3
2679,1,14,11,0,4.922666072845459,0,3
2680,1,14,11,6,5.7824201583862305,0,3
2681,1,14,11,7,1.4797712564468384,0,3
2682,1,14,11,12,4.456181049346924,0,3
2683,1,15,2,4,11.261504173278809,0,3
2684,1,15,2,6,9.679065704345703,0,3
2685,1,15,2,9,9.32225227355957,0,3
2687,1,15,2,13,10.074346542358398,0,3
2690,1,15,2,14,10.251507759094238,0,3
2692,1,15,3,0,7.336618900299072,0,3
2693,1,15,3,5,7.780502796173096,0,3
2694,1,15,3,6,7.400020599365234,0,3
2696,1,15,3,7,8.158662796020508,0,3
2697,1,15,3,8,7.936325550079346,0,3
2698,1,15,3,11,8.540946960449219,0,3
2699,1,15,3,12,7.931263446807861,0,3
2701,1,15,4,13,-7.970191478729248,0,3
2702,1,15,6,5,8.012238502502441,0,3
2703,1,15,6,8,9.935009956359863,0,3
2704,1,15,6,9,-3.2568745613098145,0,3
2705,1,15,7,6,5.958826541900635,0,3
2706,1,15,7,12,6.65863037109375,0,3
2707,1,15,10,4,2.1772167682647705,0,3
2708,1,15,10,5,4.0959625244140625,0,3
2711,1,15,10,9,6.946081161499023,0,3
2712,1,15,11,9,3.6330113410949707,0,3
2713,1,0,4,6,5.667275905609131,0,1
2716,1,0,4,14,5.875410079956055,0,1
2717,1,0,5,7,10.115476608276367,0,1
2719,1,0,7,2,6.290836811065674,0,1
2721,1,0,8,2,6.96673583984375,0,1
2722,1,0,8,9,7.683788299560547,0,1
2724,1,0,9,6,7.388399124145508,0,1
2725,1,0,9,13,9.659472465515137,0,1
2726,1,0,10,4,5.607917308807373,0,1
2727,1,0,10,13,8.350561141967773,0,1
2729,1,0,12,8,1.1116398572921753,0,1
2731,1,0,12,9,2.1436667442321777,0,1
2732,1,0,13,10,1.0854361057281494,0,1
2733,1,0,14,12,5.042730331420898,0,1
2734,1,2,5,10,11.738365173339844,0,1
2735,1,2,5,12,8.541033744812012,0,1
2736,1,2,7,10,3.27012300491333,0,1
2737,1,2,8,0,6.594458103179932,0,1
2738,1,2,8,4,4.851576805114746,0,1
2740,1,2,9,4,-1.5349342823028564,0,1
2741,1,2,9,12,7.743381500244141,0,1
2742,1,2,11,8,-1.0186634063720703,0,1
2743,1,2,11,10,7.0023274421691895,0,1
2745,1,2,12,9,2.7469024658203125,0,1
2746,1,2,12,14,5.937763214111328,0,1
2747,1,2,13,6,7.96663236618042,0,1
2749,1,2,13,7,6.186533451080322,0,1
2750,1,2,14,6,6.020184516906738,0,1
2751,1,2,14,10,-1.2767465114593506,0,1
2752,1,2,15,13,3.0616614818573,0,1
2753,1,3,0,4,-5.775071144104004,0,1
2755,1,3,2,10,-5.716296672821045,0,1
2757,1,3,6,2,5.591269016265869,0,1
2758,1,3,8,0,7.140158176422119,0,1
2759,1,3,8,4,3.0339243412017822,0,1
2761,1,3,8,7,6.481339454650879,0,1
2763,1,3,8,9,6.437568187713623,0,1
2764,1,3,8,14,7.250235080718994,0,1
2765,1,3,9,4,6.758824825286865,0,1
2766,1,3,9,7,8.686176300048828,0,1
2767,1,3,9,10,5.597391128540039,0,1
2768,1,3,9,14,10.09585952758789,0,1
2770,1,3,10,4,8.66859245300293,0,1
2771,1,3,10,15,6.981876850128174,0,1
2772,1,3,11,10,2.3331966400146484,0,1
2773,1,3,11,14,5.090270042419434,0,1
2774,1,3,12,8,2.3894498348236084,0,1
2775,1,3,13,4,4.445213317871094,0,1
2776,1,3,13,11,5.177664756774902,0,1
2777,1,3,13,12,4.838168144226074,0,1
2779,1,3,14,4,-7.221573352813721,0,1
2780,1,3,14,10,5.0719709396362305,0,1
2781,1,3,15,12,4.24668025970459,0,1
2782,1,3,15,14,3.433243989944458,0,1
2783,1,4,3,14,8.440352439880371,0,1
2784,1,4,5,2,9.881299018859863,0,1
2786,1,4,5,6,8.868866920471191,0,1
2787,1,4,5,8,10.15804386138916,0,1
2788,1,4,7,2,1.8702199459075928,0,1
2790,1,4,8,9,3.01906681060791,0,1
2791,1,4,9,2,3.7789664268493652,0,1
2792,1,4,9,3,8.359515190124512,0,1
2793,1,4,9,6,6.165258407592773,0,1
2794,1,4,9,14,6.721129417419434,0,1
2795,1,4,11,0,4.692779541015625,0,1
2799,1,4,13,2,-4.522097110748291,0,1
2800,1,4,13,6,7.118532180786133,0,1
2801,1,4,14,7,4.106863975524902,0,1
2802,1,4,14,10,4.2581939697265625,0,1
2803,1,5,9,13,5.178711891174316,0,1
2804,1,5,11,2,5.260772705078125,0,1
2805,1,6,5,4,9.216534614562988,0,1
2807,1,6,5,7,9.120199203491211,0,1
2808,1,6,5,11,10.469212532043457,0,1
2809,1,6,5,13,10.530463218688965,0,1
2811,1,6,5,14,10.756547927856445,0,1
2812,1,6,5,15,9.210158348083496,0,1
2813,1,6,8,0,5.711760997772217,0,1
2814,1,6,9,7,8.283470153808594,0,1
2815,1,6,9,11,6.963900566101074,0,1
2817,1,6,10,7,-2.508622646331787,0,1
2818,1,6,11,9,3.8607943058013916,0,1
2820,1,6,13,4,6.110480308532715,0,1
2821,1,6,14,7,4.913331508636475,0,1
2822,1,6,14,8,3.2110819816589355,0,1
2823,1,6,15,4,3.357510566711426,0,1
2825,1,6,15,9,-0.7914568185806274,0,1
2826,1,6,15,11,0.3997501730918884,0,1
2827,1,7,2,4,2.1108858585357666,0,1
2829,1,7,4,0,9.912525177001953,0,1
2830,1,7,5,0,10.188149452209473,0,1
2831,1,7,5,9,7.709141731262207,0,1
2832,1,7,5,13,11.504755020141602,0,1
2833,1,7,6,2,3.9037740230560303,0,1
2834,1,7,6,3,7.697497367858887,0,1
2835,1,7,6,14,8.139981269836426,0,1
2836,1,7,8,0,5.9254679679870605,0,1
2837,1,7,9,3,7.7244648933410645,0,1
2838,1,7,9,8,8.425859451293945,0,1
2839,1,7,11,0,4.122411251068115,0,1
2843,1,7,11,2,-1.133157730102539,0,1
2844,1,7,13,8,7.765069961547852,0,1
2845,1,7,14,2,5.149144172668457,0,1
2846,1,7,14,4,4.996042251586914,0,1
2847,1,7,14,6,4.917942047119141,0,1
2849,1,7,15,3,3.7298595905303955,0,1
2850,1,7,15,8,2.9942989349365234,0,1
2853,1,8,5,7,10.403203964233398,0,1
2854,1,8,5,13,-1.9811550378799438,0,1
2855,1,8,5,15,9.952548027038574,0,1
2856,1,8,9,6,9.143097877502441,0,1
2857,1,8,9,13,6.436189651489258,0,1
2858,1,8,9,14,6.31636381149292,0,1
2859,1,8,9,15,-5.096405029296875,0,1
2860,1,8,10,6,5.480777740478516,0,1
2861,1,8,10,11,8.059087753295898,0,1
2862,1,8,12,4,0.8286643624305725,0,1
2863,1,8,12,7,4.007021427154541,0,1
2866,1,8,12,9,1.4912912845611572,0,1
2867,1,8,13,6,-3.222529172897339,0,1
2868,1,8,13,7,7.585464000701904,0,1
2869,1,8,14,4,4.342043399810791,0,1
2870,1,8,14,6,3.0533668994903564,0,1
2871,1,8,15,6,2.7433199882507324,0,1
2872,1,8,15,7,-4.168947696685791,0,1
2873,1,8,15,10,3.9807932376861572,0,1
2876,1,8,15,14,2.7397406101226807,0,1
2877,1,9,4,14,7.316980361938477,0,1
2878,1,9,5,4,11.707956314086914,0,1
2879,1,9,5,15,10.093109130859375,0,1
2881,1,9,6,15,7.74596643447876,0,1
2882,1,9,8,7,5.113665580749512,0,1
2883,1,9,8,11,7.348185062408447,0,1
2884,1,9,8,12,5.865591049194336,0,1
2886,1,9,8,15,5.461153507232666,0,1
2887,1,9,10,14,6.531082630157471,0,1
2888,1,9,11,0,4.354991912841797,0,1
2889,1,9,11,7,4.554553985595703,0,1
2890,1,9,11,8,5.539168834686279,0,1
2891,1,9,12,11,1.2208619117736816,0,1
2896,1,9,13,14,3.0702950954437256,0,1
2897,1,9,14,7,-4.626649379730225,0,1
2901,1,9,14,15,5.440798759460449,0,1
2902,1,9,15,4,4.761624336242676,0,1
2910,1,10,0,2,-3.565981388092041,0,1
2911,1,10,5,0,10.86933422088623,0,1
2912,1,10,5,4,9.062520980834961,0,1
2913,1,10,5,7,9.675902366638184,0,1
2914,1,10,5,11,9.828091621398926,0,1
2915,1,10,7,3,5.435336112976074,0,1
2916,1,10,8,2,6.448866844177246,0,1
2917,1,10,8,4,0.6907614469528198,0,1
2918,1,10,8,11,7.880102157592773,0,1
2919,1,10,8,12,-1.7127376794815063,0,1
2920,1,10,8,13,3.475020170211792,0,1
2921,1,10,9,6,7.304039001464844,0,1
2922,1,10,9,7,7.433172225952148,0,1
2924,1,10,9,8,5.946765899658203,0,1
2925,1,10,9,12,8.953372955322266,0,1
2926,1,10,12,2,-0.9193410873413086,0,1
2930,1,10,12,8,-2.087526321411133,0,1
2931,1,10,13,4,1.8286645412445068,0,1
2932,1,10,13,7,5.7227253913879395,0,1
2933,1,10,13,12,6.0547566413879395,0,1
2936,1,10,13,14,4.392354488372803,0,1
2937,1,10,14,2,4.577218532562256,0,1
2938,1,10,14,9,3.0951626300811768,0,1
2939,1,10,15,7,3.2477617263793945,0,1
2941,1,10,15,9,2.414752244949341,0,1
2942,1,10,15,12,1.4917333126068115,0,1
2943,1,11,4,3,9.167315483093262,0,1
2944,1,11,4,9,6.386020183563232,0,1
2945,1,11,5,9,8.76548957824707,0,1
2947,1,11,5,15,8.531949043273926,0,1
2952,1,11,6,14,6.845575332641602,0,1
2955,1,11,7,6,3.329874277114868,0,1
2956,1,11,9,8,8.315888404846191,0,1
2957,1,11,10,2,5.96959114074707,0,1
2958,1,11,12,14,-0.7109856009483337,0,1
2959,1,11,13,6,6.050829887390137,0,1
2960,1,11,14,3,5.291841983795166,0,1
2962,1,11,14,7,4.424864292144775,0,1
2963,1,11,14,10,3.537475109100342,0,1
2964,1,11,14,12,4.395271301269531,0,1
2965,1,11,15,6,-5.855799198150635,0,1
2966,1,11,15,13,2.9028360843658447,0,1
2971,1,12,0,10,1.8061578273773193,0,1
2972,1,12,2,14,7.763072967529297,0,1
2976,1,12,5,6,10.31509780883789,0,1
2977,1,12,5,7,9.483663558959961,0,1
2978,1,12,8,15,5.742733001708984,0,1
2979,1,12,9,14,7.988765716552734,0,1
2980,1,12,9,15,7.967685699462891,0,1
2981,1,12,11,3,4.969840049743652,0,1
2982,1,12,13,0,4.567614555358887,0,1
2986,1,12,13,6,-0.31646883487701416,0,1
2987,1,12,13,14,6.511269569396973,0,1
2988,1,12,14,6,4.302997589111328,0,1
2991,1,12,14,7,3.695077419281006,0,1
2993,1,12,15,8,3.8535730838775635,0,1
2994,1,13,5,2,9.367093086242676,0,1
2995,1,13,5,3,11.922840118408203,0,1
2996,1,13,5,6,4.609346389770508,0,1
2997,1,13,5,12,8.77409839630127,0,1
2999,1,13,6,0,8.67837142944336,0,1
3000,1,13,6,2,7.962157726287842,0,1
3001,1,13,6,11,7.851491451263428,0,1
3003,1,13,8,0,6.9622883796691895,0,1
3004,1,13,8,4,-0.28212621808052063,0,1
3006,1,13,8,9,6.563926696777344,0,1
3007,1,13,8,15,7.216628074645996,0,1
3008,1,13,9,6,7.931288719177246,0,1
3015,1,13,9,11,4.764519691467285,0,1
3016,1,13,9,12,7.825892448425293,0,1
3017,1,13,10,2,6.6546311378479,0,1
3018,1,13,12,2,4.558274745941162,0,1
3020,1,13,12,3,5.807502746582031,0,1
3021,1,13,12,7,1.553981065750122,0,1
3028,1,13,12,8,-2.5445125102996826,0,1
3029,1,13,12,9,-3.1221907138824463,0,1
3030,1,13,12,15,5.025801658630371,0,1
3032,1,13,14,9,5.018272399902344,0,1
3033,1,13,14,11,4.570525169372559,0,1
3034,1,13,14,15,5.64040470123291,0,1
3035,1,13,15,2,3.146378755569458,0,1
3036,1,13,15,3,2.360804796218872,0,1
3037,1,13,15,8,3.9417688846588135,0,1
3038,1,14,0,8,-7.669537544250488,0,1
3039,1,14,0,10,-6.733011722564697,0,1
3040,1,14,5,8,9.78030776977539,0,1
3041,1,14,6,12,9.379491806030273,0,1
3042,1,14,7,2,5.363788604736328,0,1
3043,1,14,8,6,8.94572925567627,0,1
3049,1,14,9,6,1.6506469249725342,0,1
3050,1,14,9,11,8.325185775756836,0,1
3051,1,14,12,0,5.472148895263672,0,1
3052,1,14,12,4,3.866683006286621,0,1
3053,1,14,12,8,4.4642181396484375,0,1
3054,1,14,12,9,1.2480915784835815,0,1
3057,1,14,13,6,4.503546237945557,0,1
3059,1,14,13,8,2.5613391399383545,0,1
3061,1,14,13,9,2.9709837436676025,0,1
3068,1,14,15,6,5.598708152770996,0,1
3069,1,14,15,9,3.750582218170166,0,1
3070,1,14,15,11,-0.23637188971042633,0,1
3071,1,14,15,12,3.9732465744018555,0,1
3072,1,15,3,13,7.103634357452393,0,1
3073,1,15,5,3,9.46074104309082,0,1
3074,1,15,5,4,11.45408821105957,0,1
3077,1,15,5,9,9.032188415527344,0,1
3078,1,15,5,12,9.026589393615723,0,1
3079,1,15,5,13,9.227677345275879,0,1
3081,1,15,5,14,11.788349151611328,0,1
3082,1,15,8,4,4.739899158477783,0,1
3083,1,15,9,6,7.534433841705322,0,1
3084,1,15,9,7,8.316302299499512,0,1
3085,1,15,9,11,9.287824630737305,0,1
3086,1,15,9,12,4.186460971832275,0,1
3087,1,15,9,13,7.998176574707031,0,1
3088,1,15,10,13,-1.0281583070755005,0,1
3089,1,15,11,0,4.623377799987793,0,1
3090,1,15,11,2,2.341411828994751,0,1
3091,1,15,12,0,4.119528293609619,0,1
3092,1,15,12,13,3.9904537200927734,0,1
3093,1,15,13,6,4.840723991394043,0,1
3094,1,15,13,11,5.211224555969238,0,1
3095,1,15,13,14,-1.8523229360580444,0,1
3096,1,15,14,2,5.410977840423584,0,1
3097,1,15,14,4,5.432137966156006,0,1
3101,1,15,14,9,4.904937267303467,0,1
3102,2,0,1,3,7.210254192352295,0,2
3103,2,0,1,5,0.5157632827758789,0,2
3105,2,0,1,7,10.998313903808594,0,2
3106,2,0,1,8,9.839887619018555,0,2
3107,2,0,1,9,11.219300270080566,0,2
3108,2,0,1,10,10.614091873168945,0,2
3109,2,0,4,5,2.7059898376464844,0,2
3110,2,0,4,6,3.9640300273895264,0,2
3115,2,0,9,6,5.922780990600586,0,2
3116,2,0,9,7,7.111522197723389,0,2
3117,2,0,12,5,3.550685167312622,0,2
3119,2,0,12,13,-1.4375276565551758,0,2
3120,2,0,13,10,1.7659608125686646,0,2
3122,2,1,0,14,5.979978084564209,0,2
3124,2,3,0,4,9.197752952575684,0,2
3125,2,3,0,7,7.778473377227783,0,2
3126,2,3,0,9,6.021541118621826,0,2
3127,2,3,0,15,6.385604381561279,0,2
3128,2,3,1,7,8.810647964477539,0,2
3129,2,3,1,8,11.142847061157227,0,2
3130,2,3,1,11,9.813728332519531,0,2
3132,2,3,1,12,9.283470153808594,0,2
3133,2,3,4,8,4.330259799957275,0,2
3134,2,3,8,6,4.566837310791016,0,2
3135,2,3,8,12,4.675678730010986,0,2
3136,2,3,9,10,3.725951671600342,0,2
3137,2,3,12,8,1.7557289600372314,0,2
3139,2,4,0,7,-1.642989993095398,0,2
3140,2,4,0,8,6.209895133972168,0,2
3142,2,4,0,12,7.374344825744629,0,2
3143,2,4,0,15,8.977479934692383,0,2
3145,2,4,1,3,9.295112609863281,0,2
3147,2,4,1,5,8.35953140258789,0,2
3148,2,4,1,11,9.695084571838379,0,2
3149,2,4,1,12,10.25570297241211,0,2
